%time,field.O_x,field.O_y,field.O_t,field.I_t,field.G_x,field.G_y
2632,-11.1211,9.23467,-1.7549,-1.86595,-10.1517,11.3425
2633,-11.1255,9.20982,-1.7549,-1.86591,-10.1674,11.2916
2634,-11.1274,9.19918,-1.7549,-1.8656,-10.1674,11.2916
2635,-11.1338,9.16483,-1.75379,-1.86516,-10.1674,11.2916
2636,-11.141,9.12551,-1.75336,-1.86525,-10.1674,11.2916
2637,-11.1427,9.1163,-1.75336,-1.86509,-10.1674,11.2916
2638,-11.151,9.07332,-1.75336,-1.86463,-10.1674,11.2916
2639,-11.1541,9.05773,-1.75336,-1.8643,-10.1674,11.2916
2640,-11.1597,9.02405,-1.75336,-1.86358,-10.1674,11.2916
2641,-11.1613,9.01422,-1.75336,-1.86369,-10.191,11.2225
2642,-11.1673,8.982,-1.75336,-1.86378,-10.2742,10.9785
2643,-11.1727,8.95409,-1.75257,-1.86388,-10.2742,10.9785
2644,-11.1748,8.94294,-1.75212,-1.8639,-10.2742,10.9785
2645,-11.1809,8.90948,-1.75183,-1.86386,-10.2742,10.9785
2646,-11.1815,8.90622,-1.75183,-1.86391,-10.2742,10.9785
2647,-11.1826,8.90024,-1.75183,-1.86391,-10.2742,10.9785
2648,-11.1949,8.8329,-1.75183,-1.86373,-10.2742,10.9785
2649,-11.1991,8.80999,-1.75108,-1.86378,-10.2948,10.9177
2650,-11.2019,8.79528,-1.75047,-1.86384,-10.308,10.8789
2651,-11.2066,8.76815,-1.75029,-1.86393,-10.308,10.8789
2652,-11.2085,8.75707,-1.75029,-1.86382,-10.308,10.8789
2653,-11.2149,8.72082,-1.75029,-1.86352,-10.308,10.8789
2654,-11.2156,8.7172,-1.75029,-1.86353,-10.308,10.8789
2655,-11.2225,8.68003,-1.75029,-1.86341,-10.308,10.8789
2656,-11.2236,8.67401,-1.75029,-1.86343,-10.308,10.8789
2657,-11.2299,8.63592,-1.74883,-1.86322,-10.308,10.8789
2658,-11.2334,8.61686,-1.74876,-1.86323,-10.3305,10.7772
2659,-11.2357,8.60496,-1.74876,-1.86331,-10.3448,10.712
2660,-11.241,8.57606,-1.74876,-1.86325,-10.3448,10.712
2661,-11.2432,8.56418,-1.74876,-1.86299,-10.3448,10.712
2662,-11.249,8.53167,-1.74876,-1.86294,-10.3448,10.712
2663,-11.2502,8.52494,-1.74876,-1.86307,-10.3448,10.712
2664,-11.2572,8.4859,-1.74876,-1.86402,-10.3448,10.712
2665,-11.2613,8.46478,-1.74791,-1.86395,-10.3859,10.6122
2666,-11.2646,8.44778,-1.74723,-1.86381,-10.4214,10.5259
2667,-11.2687,8.42172,-1.74723,-1.86362,-10.4254,10.5163
2668,-11.2707,8.40913,-1.74723,-1.86337,-10.4254,10.5163
2669,-11.2845,8.33328,-1.74723,-1.86363,-10.4254,10.5163
2670,-11.2853,8.32914,-1.74723,-1.86359,-10.4254,10.5163
2671,-11.2915,8.29424,-1.74723,-1.86316,-10.4254,10.5163
2672,-11.296,8.26906,-1.74624,-1.8626,-10.4547,10.424
2673,-11.2985,8.2552,-1.74569,-1.86245,-10.4747,10.3609
2674,-11.3035,8.22455,-1.74569,-1.86188,-10.4829,10.3348
2675,-11.3051,8.21524,-1.74569,-1.86164,-10.4829,10.3348
2676,-11.3113,8.18057,-1.74569,-1.86003,-10.4829,10.3348
2677,-11.3134,8.16859,-1.74541,-1.85959,-10.4829,10.3348
2678,-11.3192,8.13493,-1.74416,-1.86014,-10.4829,10.3348
2679,-11.3208,8.12632,-1.74384,-1.86038,-10.4829,10.3348
2680,-11.3272,8.09325,-1.74262,-1.85957,-10.4829,10.3348
2681,-11.3321,8.06227,-1.74262,-1.85681,-10.5241,10.2408
2682,-11.3339,8.05106,-1.74262,-1.85609,-10.5453,10.1926
2683,-11.3387,8.02385,-1.74001,-1.85482,-10.5639,10.1503
2684,-11.3396,8.01912,-1.73956,-1.85468,-10.5639,10.1503
2685,-11.3461,7.9779,-1.73656,-1.8518,-10.5639,10.1503
2686,-11.3482,7.96559,-1.73565,-1.8509,-10.5639,10.1503
2687,-11.3534,7.93565,-1.73342,-1.84907,-10.5639,10.1503
2688,-11.3554,7.92374,-1.73251,-1.84871,-10.5639,10.1503
2689,-11.36,7.89569,-1.73035,-1.84783,-10.5639,10.1503
2690,-11.3714,7.81949,-1.72736,-1.8475,-10.6295,9.95647
2691,-11.3739,7.80442,-1.72728,-1.84737,-10.6295,9.95647
2692,-11.3782,7.77977,-1.72728,-1.84714,-10.6295,9.95647
2693,-11.3804,7.76565,-1.72728,-1.84684,-10.6295,9.95647
2694,-11.3842,7.74112,-1.72728,-1.84653,-10.6295,9.95647
2695,-11.3864,7.72657,-1.72669,-1.84644,-10.6295,9.95647
2696,-11.3898,7.7038,-1.72575,-1.84638,-10.6295,9.95647
2697,-11.3954,7.66788,-1.72575,-1.84592,-10.6506,9.84736
2698,-11.3984,7.64869,-1.7251,-1.8457,-10.671,9.7419
2699,-11.4019,7.62651,-1.72422,-1.84521,-10.671,9.7419
2700,-11.4044,7.60922,-1.72422,-1.84513,-10.671,9.7419
2701,-11.4073,7.58871,-1.72422,-1.84546,-10.671,9.7419
2702,-11.4108,7.56914,-1.72352,-1.8459,-10.671,9.7419
2703,-11.4146,7.54791,-1.72268,-1.84578,-10.671,9.7419
2704,-11.4173,7.52899,-1.72268,-1.84551,-10.671,9.7419
2705,-11.4202,7.50836,-1.72268,-1.84537,-10.671,9.7419
2706,-11.4263,7.46971,-1.72268,-1.8457,-10.6963,9.64796
2707,-11.4282,7.45491,-1.7219,-1.84589,-10.7224,9.55113
2708,-11.43,7.4408,-1.72115,-1.84581,-10.7224,9.55113
2709,-11.433,7.41987,-1.72115,-1.84563,-10.7224,9.55113
2710,-11.4357,7.40124,-1.72115,-1.84568,-10.7224,9.55113
2711,-11.4453,7.34046,-1.72115,-1.84593,-10.7224,9.55113
2712,-11.4509,7.3046,-1.72038,-1.84588,-10.7224,9.55113
2713,-11.4539,7.28532,-1.71961,-1.84613,-10.7567,9.48093
2714,-11.4574,7.26096,-1.71961,-1.84645,-10.8092,9.37381
2715,-11.4596,7.24576,-1.71961,-1.84652,-10.8092,9.37381
2716,-11.4634,7.2214,-1.71961,-1.84651,-10.8092,9.37381
2717,-11.4656,7.20712,-1.71961,-1.84629,-10.8092,9.37381
2718,-11.4693,7.18152,-1.71961,-1.84625,-10.8092,9.37381
2719,-11.474,7.14906,-1.7189,-1.84644,-10.8092,9.37381
2720,-11.4751,7.14136,-1.7186,-1.84663,-10.8092,9.37381
2721,-11.4806,7.1039,-1.71808,-1.84711,-10.8092,9.37381
2722,-11.4832,7.08712,-1.71808,-1.84702,-10.8109,9.34499
2723,-11.4872,7.05901,-1.71808,-1.84655,-10.8146,9.28015
2724,-11.4888,7.04756,-1.71808,-1.84658,-10.8146,9.28015
2725,-11.4933,7.01827,-1.71808,-1.84678,-10.8146,9.28015
2726,-11.495,7.00669,-1.71808,-1.84705,-10.8146,9.28015
2727,-11.4996,6.97659,-1.71695,-1.84753,-10.8146,9.28015
2728,-11.5044,6.94361,-1.71655,-1.84754,-10.8146,9.28015
2729,-11.5055,6.93593,-1.71655,-1.84744,-10.8146,9.28015
2730,-11.5069,6.92626,-1.71655,-1.84757,-10.8146,9.28015
2731,-11.5163,6.86238,-1.71517,-1.84655,-10.9096,8.98793
2732,-11.5173,6.85515,-1.71501,-1.84639,-10.9096,8.98793
2733,-11.5219,6.82326,-1.71378,-1.84606,-10.9096,8.98793
2734,-11.526,6.79477,-1.71267,-1.84535,-10.9096,8.98793
2735,-11.5277,6.78297,-1.71221,-1.84476,-10.9096,8.98793
2736,-11.5321,6.74967,-1.71094,-1.84083,-10.9096,8.98793
2737,-11.5331,6.7417,-1.71064,-1.83936,-10.9096,8.98793
2738,-11.5386,6.69829,-1.70639,-1.82786,-10.9096,8.98793
2739,-11.5393,6.69285,-1.70581,-1.82599,-10.9125,8.97616
2740,-11.5441,6.65468,-1.69622,-1.80883,-10.9328,8.89365
2741,-11.5472,6.62814,-1.68646,-1.79274,-10.9328,8.89365
2742,-11.5495,6.61115,-1.67969,-1.78215,-10.9328,8.89365
2743,-11.5519,6.57995,-1.66192,-1.76288,-10.9328,8.89365
2744,-11.5536,6.56749,-1.65419,-1.75521,-10.9328,8.89365
2745,-11.5552,6.53222,-1.6316,-1.73414,-10.9328,8.89365
2746,-11.5561,6.5241,-1.6261,-1.72921,-10.9328,8.89365
2747,-11.5571,6.48725,-1.60204,-1.70825,-10.9749,8.61911
2748,-11.5576,6.48199,-1.59843,-1.70553,-10.9793,8.59069
2749,-11.5577,6.44537,-1.57426,-1.68809,-10.9793,8.59069
2750,-11.5568,6.42371,-1.56187,-1.67961,-10.9793,8.59069
2751,-11.5569,6.4103,-1.55394,-1.67608,-10.9793,8.59069
2752,-11.5552,6.35374,-1.53281,-1.66885,-10.9793,8.59069
2753,-11.5552,6.34886,-1.53093,-1.66842,-10.9793,8.59069
2754,-11.5541,6.31993,-1.52798,-1.66771,-11.0241,8.47962
2755,-11.5535,6.30471,-1.52611,-1.66817,-11.0288,8.46813
2756,-11.5531,6.29411,-1.5248,-1.66842,-11.0288,8.46813
2757,-11.5517,6.26832,-1.5248,-1.66837,-11.0288,8.46813
2758,-11.5511,6.25683,-1.5248,-1.66841,-11.0288,8.46813
2759,-11.5493,6.22248,-1.52356,-1.66866,-11.0288,8.46813
2760,-11.5488,6.21417,-1.52326,-1.66889,-11.0288,8.46813
2761,-11.5474,6.17131,-1.52326,-1.66973,-11.0288,8.46813
2762,-11.5469,6.1618,-1.52326,-1.66975,-11.0288,8.46813
2763,-11.5444,6.119,-1.52326,-1.67003,-11.0836,8.25702
2764,-11.5429,6.08719,-1.52326,-1.67032,-11.093,8.22085
2765,-11.542,6.07096,-1.52326,-1.67077,-11.093,8.22085
2766,-11.5405,6.03396,-1.52206,-1.67123,-11.093,8.22085
2767,-11.5401,6.02383,-1.52173,-1.6712,-11.093,8.22085
2768,-11.5381,5.98333,-1.52173,-1.6712,-11.093,8.22085
2769,-11.5375,5.97041,-1.52173,-1.67136,-11.093,8.22085
2770,-11.5357,5.93627,-1.52173,-1.67255,-11.093,8.22085
2771,-11.5351,5.92771,-1.52173,-1.6727,-11.093,8.22085
2772,-11.5328,5.89716,-1.52173,-1.67253,-11.1129,8.13413
2773,-11.5298,5.82694,-1.52029,-1.67282,-11.1191,8.10715
2774,-11.5296,5.8222,-1.52019,-1.67292,-11.1191,8.10715
2775,-11.5276,5.78506,-1.52019,-1.67337,-11.1191,8.10715
2776,-11.5271,5.77353,-1.52019,-1.67345,-11.1191,8.10715
2777,-11.526,5.74633,-1.52019,-1.67352,-11.1191,8.10715
2778,-11.5254,5.73391,-1.51971,-1.67387,-11.1191,8.10715
2779,-11.5241,5.70682,-1.51866,-1.67317,-11.1304,7.88169
2780,-11.5223,5.68171,-1.51866,-1.67185,-11.1359,7.77437
2781,-11.522,5.67715,-1.51866,-1.67167,-11.1359,7.77437
2782,-11.5198,5.63804,-1.51718,-1.67094,-11.1359,7.77437
2783,-11.519,5.62123,-1.51656,-1.67059,-11.1359,7.77437
2784,-11.5179,5.59498,-1.51559,-1.66922,-11.1359,7.77437
2785,-11.5168,5.57806,-1.515,-1.66758,-11.1359,7.77437
2786,-11.5152,5.5514,-1.51406,-1.66336,-11.1359,7.77437
2787,-11.514,5.53344,-1.5122,-1.65943,-11.1359,7.77437
2788,-11.5122,5.50691,-1.50946,-1.65164,-11.1338,7.71425
2789,-11.5102,5.46481,-1.50083,-1.63344,-11.1324,7.67228
2790,-11.5082,5.44235,-1.49347,-1.62142,-11.1324,7.67228
2791,-11.5061,5.41792,-1.48491,-1.60728,-11.1324,7.67228
2792,-11.5036,5.39795,-1.47346,-1.59537,-11.1324,7.67228
2793,-11.5021,5.37605,-1.46037,-1.58248,-11.1324,7.67228
2794,-11.4914,5.31782,-1.42132,-1.54572,-11.1324,7.67228
2795,-11.4908,5.30022,-1.40821,-1.53502,-11.1622,7.52089
2796,-11.4841,5.26718,-1.3852,-1.51416,-11.1925,7.36673
2797,-11.4801,5.24972,-1.37298,-1.50368,-11.1925,7.36673
2798,-11.4777,5.23505,-1.36219,-1.49619,-11.1925,7.36673
2799,-11.4735,5.21779,-1.35121,-1.48973,-11.1925,7.36673
2800,-11.4708,5.20423,-1.34225,-1.48542,-11.1925,7.36673
2801,-11.4662,5.18675,-1.33438,-1.48069,-11.1925,7.36673
2802,-11.463,5.17381,-1.32844,-1.47817,-11.1925,7.36673
2803,-11.4582,5.15413,-1.32307,-1.47629,-11.1925,7.36673
2804,-11.4513,5.12692,-1.31769,-1.47549,-11.2141,7.2715
2805,-11.4478,5.1139,-1.31617,-1.47539,-11.2164,7.26146
2806,-11.4413,5.08947,-1.31521,-1.47509,-11.2164,7.26146
2807,-11.4373,5.07483,-1.31464,-1.4751,-11.2164,7.26146
2808,-11.4301,5.04695,-1.31464,-1.4752,-11.2164,7.26146
2809,-11.4262,5.0317,-1.31464,-1.47523,-11.2164,7.26146
2810,-11.4181,5.00159,-1.31464,-1.47518,-11.2164,7.26146
2811,-11.4075,4.95972,-1.31464,-1.47527,-11.2164,7.26146
2812,-11.4064,4.95529,-1.31464,-1.47527,-11.2164,7.26146
2813,-11.3944,4.9092,-1.31464,-1.47541,-11.2097,6.99583
2814,-11.3908,4.89549,-1.31464,-1.47543,-11.2097,6.99583
2815,-11.3713,4.82248,-1.31331,-1.47512,-11.2097,6.99583
2816,-11.3635,4.79353,-1.3131,-1.47518,-11.2097,6.99583
2817,-11.3603,4.78169,-1.3131,-1.47528,-11.2097,6.99583
2818,-11.3523,4.75087,-1.3131,-1.47467,-11.2097,6.99583
2819,-11.3503,4.74332,-1.3131,-1.47453,-11.2097,6.99583
2820,-11.3414,4.71079,-1.31204,-1.47479,-11.1762,6.89486
2821,-11.3384,4.70016,-1.31157,-1.47477,-11.1726,6.88409
2822,-11.3318,4.67282,-1.31282,-1.47497,-11.1726,6.88409
2823,-11.3303,4.66659,-1.3131,-1.47516,-11.1726,6.88409
2824,-11.3221,4.63749,-1.31183,-1.47569,-11.1726,6.88409
2825,-11.3154,4.61167,-1.31157,-1.4762,-11.1726,6.88409
2826,-11.3126,4.60074,-1.31157,-1.47628,-11.1726,6.88409
2827,-11.3038,4.56664,-1.31157,-1.47601,-11.1726,6.88409
2828,-11.3028,4.56301,-1.31157,-1.47595,-11.1726,6.88409
2829,-11.2945,4.53323,-1.31157,-1.47633,-11.188,6.59196
2830,-11.2936,4.52987,-1.31157,-1.47639,-11.188,6.59196
2831,-11.2841,4.4946,-1.31157,-1.47624,-11.188,6.59196
2832,-11.2777,4.47059,-1.31157,-1.47662,-11.188,6.59196
2833,-11.2735,4.45485,-1.31157,-1.47656,-11.188,6.59196
2834,-11.2726,4.45173,-1.31157,-1.47658,-11.188,6.59196
2835,-11.2531,4.37892,-1.31157,-1.47602,-11.153,6.51025
2836,-11.2521,4.37506,-1.31157,-1.4761,-11.1492,6.50152
2837,-11.2423,4.33514,-1.31157,-1.47603,-11.1492,6.50152
2838,-11.2421,4.33414,-1.31157,-1.47602,-11.1492,6.50152
2839,-11.2317,4.29522,-1.31157,-1.47574,-11.1492,6.50152
2840,-11.2249,4.27209,-1.31064,-1.4757,-11.1492,6.50152
2841,-11.2206,4.25732,-1.31004,-1.47588,-11.1492,6.50152
2842,-11.2132,4.22926,-1.31004,-1.47603,-11.1492,6.50152
2843,-11.2105,4.21917,-1.31004,-1.47605,-11.1492,6.50152
2844,-11.2016,4.18569,-1.31004,-1.47584,-11.1286,6.25672
2845,-11.2001,4.18011,-1.31004,-1.47581,-11.1249,6.21386
2846,-11.1904,4.14083,-1.31004,-1.4759,-11.1235,6.1962
2847,-11.1838,4.11653,-1.31004,-1.47572,-11.1235,6.1962
2848,-11.1792,4.09974,-1.31004,-1.47587,-11.1235,6.1962
2849,-11.1716,4.07168,-1.31004,-1.476,-11.1235,6.1962
2850,-11.1683,4.05976,-1.31004,-1.47607,-11.1235,6.1962
2851,-11.1593,4.02669,-1.31004,-1.47569,-11.1235,6.1962
2852,-11.1575,4.01978,-1.31004,-1.47556,-11.1235,6.1962
2853,-11.1475,3.98281,-1.31004,-1.47572,-11.1172,6.11575
2854,-11.1459,3.97642,-1.31004,-1.47586,-11.1157,6.09608
2855,-11.1396,3.95121,-1.31004,-1.47651,-11.1157,6.09608
2856,-11.121,3.88395,-1.31141,-1.4762,-11.1157,6.09608
2857,-11.1189,3.87623,-1.31157,-1.47626,-11.1157,6.09608
2858,-11.11,3.84199,-1.31016,-1.47636,-11.1157,6.09608
2859,-11.107,3.83066,-1.31004,-1.47647,-11.1157,6.09608
2860,-11.0995,3.80177,-1.31004,-1.47616,-11.0785,5.87924
2861,-11.0969,3.79205,-1.31004,-1.47597,-11.0661,5.80728
2862,-11.0894,3.76362,-1.31004,-1.47581,-11.0661,5.80728
2863,-11.0817,3.73439,-1.31004,-1.47591,-11.0661,5.80728
2864,-11.0794,3.72547,-1.31004,-1.47601,-11.0661,5.80728
2865,-11.0696,3.69215,-1.31004,-1.47585,-11.0661,5.80728
2866,-11.0654,3.67665,-1.31004,-1.47566,-11.0661,5.80728
2867,-11.0583,3.64957,-1.31004,-1.47508,-11.0661,5.80728
2868,-11.0551,3.63761,-1.31004,-1.47509,-11.0661,5.80728
2869,-11.0482,3.61142,-1.31004,-1.47531,-11.0617,5.73257
2870,-11.0449,3.59883,-1.31004,-1.47538,-11.0596,5.69712
2871,-11.0381,3.57327,-1.31004,-1.47562,-11.0596,5.69712
2872,-11.0295,3.54055,-1.31004,-1.47572,-11.0596,5.69712
2873,-11.028,3.53512,-1.31004,-1.47561,-11.0596,5.69712
2874,-11.0182,3.49795,-1.31004,-1.47527,-11.0596,5.69712
2875,-11.0139,3.48207,-1.31004,-1.47521,-11.0596,5.69712
2876,-11.0075,3.45791,-1.31004,-1.47533,-11.0596,5.69712
2877,-10.9943,3.40996,-1.31004,-1.47502,-11.0255,5.40021
2878,-10.9891,3.39066,-1.31004,-1.47471,-11.0255,5.40021
2879,-10.9792,3.35373,-1.30859,-1.47491,-11.0255,5.40021
2880,-10.9738,3.33382,-1.3085,-1.47511,-11.0255,5.40021
2881,-10.9681,3.31253,-1.3085,-1.47504,-11.0255,5.40021
2882,-10.9631,3.29392,-1.3085,-1.47469,-11.0255,5.40021
2883,-10.9576,3.27346,-1.3085,-1.47475,-11.0255,5.40021
2884,-10.9525,3.25426,-1.3085,-1.47455,-11.0255,5.40021
2885,-10.9471,3.2344,-1.3085,-1.47426,-11.0232,5.35606
2886,-10.942,3.21487,-1.3085,-1.47413,-11.0209,5.31176
2887,-10.9325,3.17919,-1.3085,-1.47395,-11.0209,5.31176
2888,-10.9266,3.15718,-1.3085,-1.47404,-11.0209,5.31176
2889,-10.921,3.13618,-1.3085,-1.4738,-11.0209,5.31176
2890,-10.9165,3.11903,-1.3085,-1.47347,-11.0209,5.31176
2891,-10.9105,3.09688,-1.3085,-1.47315,-11.0209,5.31176
2892,-10.906,3.07997,-1.3085,-1.47308,-11.0209,5.31176
2893,-10.8998,3.05691,-1.3085,-1.473,-11.0209,5.31176
2894,-10.8955,3.0409,-1.3085,-1.47282,-11.0078,5.18896
2895,-10.8892,3.01718,-1.3085,-1.47261,-10.9885,5.00629
2896,-10.8782,2.97676,-1.3085,-1.47268,-10.9885,5.00629
2897,-10.8742,2.96186,-1.3085,-1.47278,-10.9885,5.00629
2898,-10.856,2.89523,-1.3085,-1.47195,-10.9885,5.00629
2899,-10.8524,2.88189,-1.3085,-1.47191,-10.9885,5.00629
2900,-10.8453,2.8554,-1.30746,-1.4717,-10.9885,5.00629
2901,-10.8376,2.82797,-1.30773,-1.47118,-10.9603,4.92277
2902,-10.8358,2.82188,-1.30804,-1.47109,-10.9533,4.90216
2903,-10.8257,2.78477,-1.3085,-1.47105,-10.9533,4.90216
2904,-10.8227,2.77374,-1.3085,-1.47106,-10.9533,4.90216
2905,-10.8159,2.74701,-1.30737,-1.47086,-10.9533,4.90216
2906,-10.8134,2.73743,-1.30697,-1.47071,-10.9533,4.90216
2907,-10.8057,2.71036,-1.30697,-1.47053,-10.9533,4.90216
2908,-10.7988,2.68559,-1.30768,-1.47064,-10.9533,4.90216
2909,-10.7959,2.675,-1.30816,-1.47055,-10.9533,4.90216
2910,-10.7877,2.64284,-1.30744,-1.47039,-10.9279,4.63282
2911,-10.7867,2.63917,-1.30728,-1.47035,-10.9251,4.60243
2912,-10.7766,2.6028,-1.30697,-1.46991,-10.9251,4.60243
2913,-10.7747,2.59611,-1.30697,-1.46981,-10.9251,4.60243
2914,-10.7668,2.56551,-1.30697,-1.46985,-10.9251,4.60243
2915,-10.7651,2.55888,-1.30697,-1.46987,-10.9251,4.60243
2916,-10.7562,2.52602,-1.30697,-1.46942,-10.9251,4.60243
2917,-10.7485,2.49746,-1.30697,-1.46913,-10.9126,4.52651
2918,-10.7451,2.48515,-1.30697,-1.46915,-10.9073,4.494
2919,-10.7437,2.47983,-1.30697,-1.46913,-10.9073,4.494
2920,-10.7222,2.40195,-1.30697,-1.46954,-10.9073,4.494
2921,-10.7211,2.39804,-1.30697,-1.46955,-10.9073,4.494
2922,-10.7107,2.36032,-1.30697,-1.46925,-10.9073,4.494
2923,-10.7041,2.33597,-1.30697,-1.46927,-10.9073,4.494
2924,-10.6997,2.31984,-1.30697,-1.46921,-10.9073,4.494
2925,-10.6921,2.29165,-1.30697,-1.46897,-10.8719,4.28753
2926,-10.6889,2.27959,-1.30697,-1.46884,-10.8568,4.19923
2927,-10.6831,2.25594,-1.30697,-1.46908,-10.8568,4.19923
2928,-10.6816,2.25015,-1.30697,-1.46897,-10.8568,4.19923
2929,-10.672,2.21645,-1.30697,-1.46894,-10.8568,4.19923
2930,-10.6659,2.19368,-1.30697,-1.46904,-10.8568,4.19923
2931,-10.6612,2.17544,-1.30697,-1.46905,-10.8568,4.19923
2932,-10.6546,2.1525,-1.30697,-1.46868,-10.8568,4.19923
2933,-10.6506,2.13861,-1.30697,-1.46839,-10.8568,4.19923
2934,-10.6431,2.11027,-1.30697,-1.46804,-10.8597,4.12672
2935,-10.6405,2.10046,-1.30697,-1.46803,-10.8608,4.10077
2936,-10.6308,2.06362,-1.30697,-1.46831,-10.861,4.09573
2937,-10.6297,2.0596,-1.30697,-1.46826,-10.861,4.09573
2938,-10.6196,2.02233,-1.30697,-1.46762,-10.861,4.09573
2939,-10.6009,1.95364,-1.30697,-1.4669,-10.861,4.09573
2940,-10.5978,1.94236,-1.30697,-1.46681,-10.861,4.09573
2941,-10.5887,1.9091,-1.30697,-1.46625,-10.8343,3.89731
2942,-10.5869,1.90238,-1.30697,-1.46604,-10.828,3.85012
2943,-10.5768,1.86423,-1.30697,-1.4657,-10.8229,3.81221
2944,-10.5752,1.8581,-1.30697,-1.46573,-10.8229,3.81221
2945,-10.5671,1.827,-1.30697,-1.46587,-10.8229,3.81221
2946,-10.56,1.80201,-1.30697,-1.46521,-10.8229,3.81221
2947,-10.5569,1.79108,-1.30697,-1.46501,-10.8229,3.81221
2948,-10.5491,1.76088,-1.30697,-1.46453,-10.8229,3.81221
2949,-10.5473,1.75385,-1.30697,-1.46441,-10.8229,3.81221
2950,-10.5386,1.72358,-1.30697,-1.46445,-10.8212,3.75109
2951,-10.535,1.71026,-1.30697,-1.46426,-10.8201,3.71028
2952,-10.5293,1.68752,-1.30697,-1.46387,-10.8201,3.71028
2953,-10.5265,1.67754,-1.30697,-1.46376,-10.8201,3.71028
2954,-10.5184,1.64754,-1.30697,-1.46336,-10.8201,3.71028
2955,-10.5098,1.61608,-1.30697,-1.46284,-10.8201,3.71028
2956,-10.5075,1.60755,-1.30697,-1.4626,-10.8201,3.71028
2957,-10.498,1.57226,-1.30697,-1.46202,-10.8201,3.71028
2958,-10.4937,1.55619,-1.30697,-1.46173,-10.8201,3.71028
2959,-10.4861,1.52851,-1.30697,-1.46148,-10.8007,3.51209
2960,-10.472,1.47752,-1.30697,-1.46067,-10.7918,3.42108
2961,-10.465,1.45261,-1.30697,-1.46058,-10.7918,3.42108
2962,-10.4566,1.41999,-1.30697,-1.46043,-10.7918,3.42108
2963,-10.4554,1.41538,-1.30697,-1.4604,-10.7918,3.42108
2964,-10.4444,1.37771,-1.30697,-1.45983,-10.7918,3.42108
2965,-10.4405,1.36261,-1.30697,-1.45938,-10.7918,3.42108
2966,-10.4347,1.34039,-1.30697,-1.45792,-10.7908,3.36239
2967,-10.4306,1.32482,-1.30633,-1.45694,-10.7901,3.32178
2968,-10.425,1.30316,-1.30543,-1.45572,-10.7901,3.32178
2969,-10.4201,1.28637,-1.30475,-1.45494,-10.7901,3.32178
2970,-10.414,1.26541,-1.3039,-1.45401,-10.7901,3.32178
2971,-10.4035,1.22694,-1.30242,-1.45086,-10.7901,3.32178
2972,-10.3976,1.20549,-1.30163,-1.44796,-10.7901,3.32178
2973,-10.3914,1.18361,-1.30083,-1.44391,-10.7901,3.32178
2974,-10.3859,1.16195,-1.29852,-1.43836,-10.7901,3.32178
2975,-10.3803,1.14048,-1.29623,-1.43105,-10.7655,3.18292
2976,-10.3749,1.12301,-1.29226,-1.4204,-10.7394,3.03552
2977,-10.37,1.1068,-1.28856,-1.40821,-10.7394,3.03552
2978,-10.3629,1.08429,-1.27962,-1.39382,-10.7394,3.03552
2979,-10.3504,1.04492,-1.26001,-1.36359,-10.7394,3.03552
2980,-10.3436,1.02122,-1.24561,-1.34381,-10.7394,3.03552
2981,-10.3175,0.957578,-1.19178,-1.28436,-10.7394,3.03552
2982,-10.3146,0.942216,-1.17811,-1.26868,-10.7411,2.9868
2983,-10.3033,0.918993,-1.15565,-1.24489,-10.7437,2.91235
2984,-10.2982,0.904631,-1.1413,-1.22996,-10.7437,2.91235
2985,-10.2863,0.881644,-1.11825,-1.20651,-10.7437,2.91235
2986,-10.2678,0.84517,-1.07973,-1.16879,-10.7437,2.91235
2987,-10.2626,0.832892,-1.06613,-1.15555,-10.7437,2.91235
2988,-10.2485,0.809875,-1.04162,-1.13064,-10.7437,2.91235
2989,-10.2433,0.798739,-1.02931,-1.11797,-10.7437,2.91235
2990,-10.2279,0.776248,-1.0041,-1.09176,-10.7437,2.91235
2991,-10.2226,0.766301,-0.992498,-1.07958,-10.7254,2.85243
2992,-10.2064,0.743755,-0.9669,-1.05275,-10.6844,2.7182
2993,-10.1874,0.717658,-0.936308,-1.02209,-10.6844,2.7182
2994,-10.1828,0.711107,-0.92841,-1.01448,-10.6844,2.7182
2995,-10.1603,0.682272,-0.893076,-0.980483,-10.6844,2.7182
2996,-10.1529,0.671268,-0.878982,-0.966672,-10.6844,2.7182
2997,-10.1318,0.648103,-0.850896,-0.937772,-10.6844,2.7182
2998,-10.1267,0.641228,-0.842166,-0.928847,-10.6844,2.7182
2999,-10.1049,0.618599,-0.813463,-0.89911,-10.6844,2.7182
3000,-10.0913,0.603895,-0.794623,-0.87592,-10.6321,2.62205
3001,-10.0832,0.595048,-0.783267,-0.860067,-10.5968,2.55724
3002,-10.0796,0.590832,-0.777738,-0.852314,-10.5968,2.55724
3003,-10.0233,0.541327,-0.707718,-0.781404,-10.5968,2.55724
3004,-10.0202,0.537097,-0.701038,-0.774701,-10.5968,2.55724
3005,-9.99357,0.515837,-0.668584,-0.742386,-10.5968,2.55724
3006,-9.98971,0.512205,-0.662688,-0.736455,-10.5786,2.53316
3007,-9.96048,0.49023,-0.62926,-0.703348,-10.4758,2.39783
3008,-9.9364,0.473608,-0.602118,-0.675553,-10.4758,2.39783
3009,-9.92725,0.466859,-0.590363,-0.663442,-10.4758,2.39783
3010,-9.9062,0.453499,-0.5672,-0.63997,-10.4758,2.39783
